Bank_ID,Capital_Asset_Pricing_Model,Equities,Insurance_Coverage,Loan_Amounts,Deposit_Amount,Risk_Factor_Equities,Risk_Factor_Loans,Bank_Assets,Bank_Liabilities,Liquidity_Ratio,Capital_Ratio,Operating_Cost,Financial_Leverage,Agricultural_Performance,Economic_Indicators,Natural_Disasters,Employment_Rate,Inflation_Rate,Credit_Risk,Systemic_Risk_Level
144,0.30095514427778947,0.2870613805489717,0.853586123238913,0.8662177863443926,0.2922330494185924,0.44773303568840406,0.8995795799439342,0.38148433915047664,0.7723707999292593,0.92203248365257,0.3202562502946079,0.5829516270254818,0.2857142857142856,0.5079850162101974,0.9274260305951287,0.5,0.6951943006589432,0.3398804966781006,0.15379491628124264,1
145,0.28491261295240866,0.5006937820327282,0.9039796147582975,0.07126871948650548,0.6584995146322753,0.7044023963128422,0.7953719613302429,0.6628758713998546,0.10030167275845558,0.08801159836998407,0.40916577986455893,0.13543552533416964,0.7142857142857142,0.9076685596327784,0.636702095405631,0.5,0.26473772258038153,0.592349403663825,0.08479168142874027,2
146,0.036886155707692825,0.4558946271390607,0.7770313848417136,0.8532830573589926,0.12074152896057061,0.3306004076922019,0.9623792805143355,0.08671100507465612,0.9924867103187156,0.42843587245718684,0.37371648869636576,0.7856992621970327,0.1428571428571428,0.9747708672246803,0.09746720154635646,0.75,0.5538727147466309,0.5513242630038484,0.4392132529336251,0
147,0.6097319369205475,0.3443505069826662,0.4241409252449792,0.10389280623865343,0.2968200911784443,0.1932537047955437,0.26605798039769224,0.23252121194155462,0.23806777861848727,0.1850872132724226,0.4790391632422939,0.1973075856328872,1.0,0.49607585723895264,0.6622371565333003,0.5,0.6187000085627552,0.946551771978656,0.20619893583539528,2
148,0.5028151967674909,0.6937451396737264,0.5061885626856384,0.29076964655155313,0.379029624658592,0.5398927652756634,0.4700171652357116,0.30779839399935915,0.6186029059009579,0.6821032858455294,0.4139747534066146,0.1801068552577183,1.0,0.33057204557825837,0.35497286111978577,0.25,0.41579908629332407,0.36980255516008054,0.28469607787841034,2
149,0.05148225029255871,0.7595810092315756,0.817300465018157,0.5609152843774743,0.9105893077724855,0.2736182917397696,0.45566506707741616,0.4545307091770999,0.5892166972350026,0.7049599325399809,0.3862291372955583,0.7242893760224165,0.5714285714285714,0.40693745238908197,0.904595887007571,0.5,0.1460793633018318,0.2693621647004103,0.9452758775715376,2
150,0.2787167614699476,0.8530249090902318,0.7536336565317205,0.9572497220305366,0.38903673567920694,0.5943866353877935,0.4731264656621269,0.5208266663002237,0.7253620849467941,0.8725045340305106,0.6599527341309391,0.4720590982652714,0.0,0.6786061292592626,0.7144533157232131,1.0,0.8707914603658906,0.6331072606801766,0.5071440909217863,1
151,0.9085213214737796,0.9729254717391,0.6724417383783301,0.8660971620188928,0.9290756273380619,0.27170409578751964,0.9132174935077927,0.7288552513378221,0.8588101054860755,0.4088976704513021,0.27209781908570774,0.979259936180956,0.5714285714285714,0.7262932629024016,0.6122711964503047,0.0,0.8866615166205196,0.42634896871712824,0.19052430137197585,1
152,0.2396206951632156,0.26656053423295534,0.06603953924510408,0.5464928831647955,0.03204271680554904,0.9066960822509221,0.20549878653107245,0.42653862122644925,0.9579798959338874,0.7750875716203116,0.9426550563907207,0.3140555704361618,0.5714285714285714,0.3779172968332952,0.22810633638528177,0.75,0.8159716274778399,0.011252621289282283,0.06768519348617053,1
153,0.14492583994869834,0.7161025308985047,0.9229122539682033,0.9650787992786215,0.4290881866586228,0.3438884345257013,0.8949863450364076,0.5628276597369126,0.2532446555294458,0.5495269088307155,0.3084635891132229,0.7628469025705433,0.7142857142857142,0.8464881463645645,0.849757704038479,0.0,0.863846520743736,0.648792243000804,0.7881472797229302,2
154,0.4895850446612412,0.3941923053004881,0.5692697562040148,0.3324488938824377,0.846646694753605,0.9075674467933029,0.5711663602330338,0.7306974977280831,0.8596120507979208,0.8122531872231837,0.21456195285115431,0.8498196695605069,0.4285714285714286,0.12572786471633868,0.9222372021589864,0.25,0.6722192936315687,0.6134731081109344,0.582990126687568,2
155,0.9859286443881,0.6770819317696983,0.5180520164510933,0.14050324768700562,0.9637783637806089,0.2794532982168143,0.5368768826508042,0.5967714967800117,0.7919034678177592,0.0852618288155873,0.9719289010009532,0.007220220217967088,1.0,0.023454786056839705,0.6308950369388362,0.75,0.4111538099529386,0.15019893883322555,0.5825537470692003,2
156,0.24211480918116468,0.4759347994313574,0.08424407695766123,0.5376007779977229,0.5049159181274564,0.6045013432566978,0.41651580525360654,0.40368328663884856,0.007515952580785967,0.4633822112037025,0.2287881916895923,0.13807376929258097,0.0,0.9799408165561484,0.8983969752887719,0.25,0.1152300948126943,0.3420590989276764,0.42502154425347716,0
157,0.6723215492809375,0.9938468427552458,0.7038499833543463,0.776432190872865,0.4234449393829395,0.130155256244876,0.5396788255301767,0.4317002875157716,0.5820492219345208,0.15045234678467234,0.5366760838641876,0.7397021827973689,1.0,0.9204572155000664,0.1846648757656686,1.0,0.8112275271742619,0.8451971991842759,0.16615636425859504,0
158,0.7618319298067476,0.7289141682569749,0.7624674879678228,0.6662010639949142,0.6371048787736591,0.7784589733669379,0.803365211048879,0.4071314816638363,0.013134908064582396,0.7903347637179203,0.32890694232771667,0.591014414680731,1.0,0.30557646302137575,0.4835972017953134,0.75,0.2689163716916507,0.5540729439862799,0.67677619135868,1
159,0.23769578263852886,0.9525554229172475,0.6737850589705539,0.926831885035598,0.8921359981025422,0.2001708363291026,0.49226162825497244,0.5146575916807188,0.5449237771896729,0.15256342863220773,0.07744981903889525,0.3818418589203482,0.8571428571428572,0.9561689193032678,0.12939466740251726,0.5,0.17173414471240656,0.7160748220854183,0.6830816648439139,2
160,0.7284188409291917,0.8350062926857824,0.374302244399536,0.975992007950702,0.6785387441701968,0.8641275609139215,0.77609350840578,0.4830349672872576,0.6297410393994358,0.007932630820514763,0.9529341062970463,0.11175535382955526,0.5714285714285714,0.3127186595524941,0.7502684389804162,0.0,0.3952794481587343,0.7544662754475351,0.14790946636427926,2
161,0.36787964040348176,0.9029535804970152,0.09063136734594135,0.31462992173506965,0.13063371664083295,0.4524574731919945,0.4166528455483606,0.8747348463550528,0.37923669498516516,0.9295220575045056,0.37425357992560193,0.9439666394314057,0.2857142857142856,0.47195376840042125,0.4258220665004844,0.0,0.6618092570488716,0.7271169808823834,0.24371438047986116,0
162,0.6324801206237342,0.814451152762435,0.7125601308822451,0.12245144641654054,0.9850990885934473,0.09446817787465733,0.1828762249371899,0.9379829554779504,0.323347610225224,0.4845357674362143,0.6448244166026259,0.44062075386902017,0.5714285714285714,0.5283105927426334,0.909192943575936,0.0,0.5671157624876519,0.5956339285043362,0.055566313339103224,2
163,0.6337043606704519,0.4591083202724684,0.7734557530653108,0.5564349284698583,0.21021357291330223,0.36352944274543053,0.41467836563044924,0.9560695199258105,0.20309119375634332,0.9851968208081818,0.8622694436047228,0.5247512000146055,1.0,0.6386717707214992,0.9193425082160123,0.25,0.5403240592697283,0.6920360015793627,0.6008856242346899,1
164,0.5359205893232234,0.251689331680373,0.1714391652863076,0.16853602415887664,0.9274991547466117,0.779813365074698,0.7234068603787588,0.7789119309954147,0.8732342819731529,0.4529303625434353,0.5529845628855888,0.6812366559101142,0.2857142857142856,0.525600021551759,0.5267586295389477,0.75,0.12254575920935284,0.8985377315117447,0.5719220305602951,1
165,0.090304681395864,0.37024866835734427,0.2789395508400538,0.7445672787802388,0.3148913974433669,0.07621937313214999,0.8518342215568165,0.1725929427670574,0.33342195912941835,0.5907446154315579,0.7128629332793154,0.5006198585317019,0.2857142857142856,0.9115768948864739,0.10101185949795521,0.0,0.15258525002093348,0.40643611081242836,0.6882553645318071,0
166,0.8355364763640635,0.02008316578757907,0.8642686790538603,0.35116567113390695,0.4424973175291882,0.6257808879231167,0.771695338775538,0.34548616080444805,0.7558073900036852,0.7441482575512819,0.78461874945005,0.31101517496716885,0.0,0.559846303733217,0.34969571636196584,0.25,0.018876279690389186,0.671390738232263,0.3293214504765243,1
167,0.3208627515022241,0.5239574618770437,0.7548250892841131,0.2173578654479414,0.6136333981008973,0.5072905098465174,0.3744638482297983,0.22877040137134508,0.7406026589139036,0.28070790945214097,0.3815354306937163,0.19583227981141893,0.4285714285714286,0.029798731067921413,0.9034502454404079,1.0,0.2484363877459883,0.924288376601105,0.44730328690187615,2
168,0.18656171760109708,0.5050176832722644,0.6579685208118011,0.811607561302916,0.6025238454816788,0.30984814096534863,0.579189628564675,0.5656175774406462,0.015219770846121194,0.1327457314122531,0.6287806346924228,0.15799577490819666,0.2857142857142856,0.17635967329421454,0.532026421417267,0.5,0.548829497030896,0.2833590891884953,0.8003812721490805,1
169,0.040775493223294434,0.525215052157957,0.603919853094188,0.19290130429324231,0.23044319285937054,0.7556992342610974,0.3604600938808199,0.9099412416982497,0.4283741293287526,0.6610911139669677,0.20593999325131984,0.7737147470309438,0.7142857142857142,0.9583373432695005,0.1267343449125291,0.75,0.12353578041434399,0.3199778805295097,0.0005526815438611221,2
170,0.5910550558454909,0.9741003656544625,0.4589713139344958,0.498738904771138,0.20525364159166826,0.05235960300713871,0.7045570894672643,0.5519330900607586,0.9007996174626098,0.5106278300725504,0.05531006708770125,0.5826605173499115,0.7142857142857142,0.04421643705979461,0.06845773441760405,0.5,0.15732913343076316,0.13484285766541537,0.3021059406689418,1
171,0.6777519600488694,0.9115085653962736,0.9248458568457778,0.857589187392182,0.44892913453388583,0.49766388715873255,0.4364712209488636,0.5444318789685036,0.9350639579702944,0.826785430213407,0.9867490279108856,0.2631123775882564,0.1428571428571428,0.7561547880274261,0.9400232772398645,0.75,0.7539164077054001,0.44824650786284903,0.3694255789982587,2
172,0.016581068367708895,0.1615926715526983,0.20832450710295686,0.23982299984944883,0.3360766371963506,0.5068873381333606,0.7649063839497673,0.35809520186241073,0.0614861494595727,0.04494611564197104,0.09258026140452602,0.992059508419797,0.4285714285714286,0.9768012498310054,0.7442825666214756,0.0,0.2829320891814524,0.10049813171073663,0.5738419638586508,1
173,0.5122320000152288,0.36881067952959623,0.9398550824651624,0.1751544399838545,0.926604664376054,0.08633286774539162,0.012750563064513498,0.22643513707120033,0.507802583082527,0.544715789918713,0.4287159212445564,0.5174774596329166,0.1428571428571428,0.029700176004713974,0.5919027424872025,1.0,0.641812369196403,0.5744809037776641,0.5113973492127643,1
174,0.2265507376302619,0.42389716805765043,0.4448727485944874,0.7080572881350845,0.4923109172060691,0.1359609620726958,0.3401578815877856,0.13762848584194698,0.21196278721715228,0.18565246390516243,0.0673795473061688,0.1654090678663186,0.7142857142857142,0.8600703712363763,0.04894928861946113,0.5,0.9603713388653861,0.7749425624011428,0.17607757453835193,1
175,0.6453508639422204,0.3604591306014122,0.11444762066498737,0.09804982059736633,0.9548888100010425,0.409656069788099,0.8783088479044528,0.31112432466317497,0.4070284394416272,0.6172730520736676,0.9227194394916448,0.0507156071049768,0.8571428571428572,0.7042801590038797,0.6665628116984346,0.75,0.8341725466856797,0.5346040598171489,0.15510358409211833,1
176,0.17440606291212246,0.7985242094839615,0.018482643147121336,0.026851791800580227,0.43586744115069165,0.536553590207767,0.3235466884566224,0.8676786475339393,0.7501373518562122,0.7604149571348537,0.1091676630570334,0.9690883540373836,0.2857142857142856,0.03240864708489244,0.9353446072663121,1.0,0.9198091554445813,0.3867749871556776,0.72612880770613,1
177,0.691129268722365,0.524001974647778,0.34134751717722783,0.09727564083861162,0.9245871706873904,0.053114516112579446,0.39477703687342947,0.16328541950537512,0.9238538136683956,0.2629173296636427,0.7865198841882436,0.45155212226206215,0.2857142857142856,0.5988916672597308,0.3857303183747427,0.25,0.8898979263117968,0.646138508023385,0.4451004063019378,2
178,0.3868374268435214,0.5720753188867451,0.9068557490247475,0.7848628058768637,0.9014205591854091,0.011665955278900464,0.7908046196363913,0.790288087238727,0.44908034827925064,0.4817257468767153,0.7157569948512416,0.9956658671154357,0.0,0.9162882706246182,0.7721457155585161,0.5,0.08165249878336178,0.15227663021029214,0.4884514779888621,1
179,0.9369937940537328,0.8530545059416526,0.5942731750139303,0.09904765969635343,0.8818693648384816,0.19255558849337195,0.09458267799613296,0.45758205758848436,0.5010317672908877,0.42013280831259237,0.04501501394852114,0.29828712967610543,1.0,0.4451118858328448,0.7517518805071175,0.0,0.648298097579239,0.7831324048690624,0.12563148717807238,0
180,0.13754974371538253,0.8059581307875925,0.42916329202957565,0.542604895230229,0.7711178306563456,0.4878292461192748,0.31189255034157715,0.8046987399139902,0.5207385988082862,0.7548452334433438,0.7212778183685481,0.06684193269814404,0.1428571428571428,0.7435287480287448,0.7880094579264005,0.0,0.8042665337489427,0.19446289818248108,0.22288763025629654,1
181,0.3411550027207292,0.1320845430761497,0.7652497424807685,0.3423713491968353,0.08722959393827168,0.040194757091897904,0.7745379518645948,0.30919938856018025,0.7378852512348164,0.5998210064450145,0.969332548435445,0.9822142992372376,0.8571428571428572,0.32549813712063713,0.399380381276186,0.25,0.3676079943195012,0.15596483283480989,0.16643802232532456,0
182,0.11349524971558045,0.7139231248698399,0.6439208292302614,0.727617518686767,0.17623183038648693,0.733312020181356,0.9571159029274462,0.5390712593101186,0.884890480694366,0.12059506980936519,0.5210053702880381,0.709882448212364,1.0,0.39366802065159445,0.6447494220593208,0.25,0.08396598096210339,0.011466885892230105,0.37055144701655285,2
183,0.924953884326008,0.43537979200329846,0.06824831381494578,0.514318699304647,0.9972126088465186,0.15187010758655894,0.7829082317772614,0.5212919609537336,0.2614012542231648,0.9767528893493604,0.2894881914201759,0.6745964041952806,0.5714285714285714,0.6885937383668782,0.08410800712033373,0.5,0.05028636376681028,0.4920170616210344,0.3412891535759309,1
184,0.8775856950058988,0.29455976668103134,0.8280097578935839,0.3669071872924815,0.6501946916975777,0.7726969560519238,0.1723911890414752,0.9473877701674838,0.4478528516240649,0.9123334756878063,0.5449724490494944,0.9653391915404128,0.5714285714285714,0.030257890292645806,0.23408400498109838,0.25,0.33721331575108526,0.035198914378749335,0.4116463671991467,0
185,0.25800583673462707,0.04987269255921167,0.5801503396240102,0.3968340240958552,0.44352984928148453,0.20468755846347753,0.8350990201371197,0.47856931275147574,0.9438274102072162,0.5786703402069859,0.12098573167417315,0.7195185786244966,0.4285714285714286,0.732900079749934,0.3211621535135314,0.5,0.799552706346254,0.9124473291196331,0.5979917715451782,0
186,0.6601664747856809,0.4872052945258891,0.02891989810046186,0.06258010013736331,0.9456538193338403,0.3466065166025937,0.4758000270967361,0.15618288524170054,0.1983979896583985,0.7774544279843416,0.955983874205003,0.016722300126572665,0.4285714285714286,0.2627861628799111,0.7947230546356296,1.0,0.7053471029273239,0.8698805717614237,0.17514244593716155,0
187,0.8174508645030066,0.3553617061936982,0.39011278172177205,0.8921276747214594,0.05112810484743091,0.4791107049065042,0.7830773464316342,0.4855957280742196,0.09769241880513124,0.0198443798785517,0.3653215309933332,0.13750130361613738,0.7142857142857142,0.8485369044494174,0.6712223819663627,0.75,0.7457556831192738,0.42256785496038374,0.7341633285586401,1
188,0.5553524290600861,0.2514138538462134,0.7541868669825909,0.3863237023381779,0.9150012970554952,0.3472579831990733,0.23934353090676064,0.9425086070609854,0.3849491895021551,0.20139054610816376,0.4569977961413575,0.0659691038598792,0.2857142857142856,0.5591387028892826,0.4248445970964996,0.25,0.09008747420904051,0.032966502219648586,0.24481858840133885,1
189,0.5297946828239962,0.6946757873367104,0.6067956539808317,0.3068203511159876,0.28792675848826677,0.02353155647015248,0.34113706165776414,0.9653657518612135,0.7226103221135751,0.7678392305043755,0.40138674534795704,0.03361291366522334,0.1428571428571428,0.2881657047297129,0.4004387449738229,1.0,0.18309382675606223,0.8474072479296819,0.777427914857883,1
190,0.24191176888409205,0.769506874543419,0.5655072317081,0.7349599305497317,0.7248955297932648,0.9086913673910272,0.9017272618868736,0.8553183856975841,0.6227272496556295,0.10607369790779608,0.027825105596613886,0.9898466747347061,0.0,0.682345428730072,0.44820539396406645,0.25,0.7078908030378952,0.10143106941944147,0.49393185233332815,0
191,0.09311850630345897,0.24468876680713025,0.23696536630539627,0.625222638159868,0.4143574373740039,0.28643963115468396,0.9108911505875507,0.8552311754538688,0.5325067893310693,0.04260367977528401,0.03432590432117977,0.8106664185731973,0.0,0.9146630190639223,0.5405417531549506,1.0,0.9800166837954463,0.83553374686135,0.3724290337692696,1
192,0.8974679441934273,0.049301175219842674,0.31716968012007546,0.5770409310764107,0.47979505411733425,0.13597428155069935,0.2851715264792051,0.6718520257389433,0.5510588726073629,0.6156713033916654,0.5623722264897143,0.8618379474467004,0.4285714285714286,0.517345031446668,0.5497085421311279,1.0,0.16997696443504418,0.7008195946669424,0.4302168727049892,1
193,0.9006711850328143,0.8487926548582185,0.9229061864557253,0.47431977300285877,0.5755150821879714,0.13245566538601483,0.0835172928529736,0.9709163738372708,0.5483181364284178,0.034117636243019334,0.5023219653190129,0.46565018370671146,0.8571428571428572,0.8622080867121146,0.49156119412712274,0.5,0.3887412609031371,0.9341014082582033,0.6394770069346113,1
194,0.6332759812557832,0.009804280217084793,0.9053462052610135,0.7932197291712967,0.35181591103644183,0.9747451212573478,0.9291090882981891,0.8559709623492375,0.08424735170894015,0.18301004831066625,0.9865188473892709,0.9470555531796603,0.5714285714285714,0.9360604709788743,0.5947676596462901,0.0,0.4231975843380702,0.4182269058852488,0.42302088044823793,2
195,0.3391178438729635,0.9371730335729576,0.538128615128949,0.030404332405629175,0.8648992775834355,0.12299292503031312,0.300402324958562,0.8813718659393732,0.8871360050791619,0.07986401869894033,0.26321985286171623,0.007907729236990013,0.2857142857142856,0.3752972523104968,0.23033566824982188,1.0,0.8739713632093966,0.8299207926891521,0.14666874164129962,2
196,0.34930062078098423,0.6276083105170029,0.09956821314224534,0.7991895079011017,0.9777911200490991,0.34653440845763295,0.12009015767351194,0.52472073369738,0.7219088543758778,0.5342158281641651,0.36846797548386956,0.6546959066828426,0.2857142857142856,0.8294539758181722,0.5781782327745417,0.5,0.14766642271068853,0.8375181787753356,0.7036507491149427,1
197,0.7261575064423632,0.32176383513012596,0.5978976802699629,0.5670128565357461,0.002221666006098244,0.06754391670415871,0.3481195784812633,0.1409002201398576,0.7333288426596201,0.6768980067885169,0.9878856279484501,0.8180997190691592,0.7142857142857142,0.7777861368174123,0.9794505916583334,0.25,0.3651218250802919,0.22027833679112097,0.9631988364878409,0
198,0.8973624151712113,0.24637755070217815,0.4911079937876674,0.04718911976920154,0.9107056759904247,0.7355499951560828,0.2819944889621383,0.40878024532761614,0.4223324729292512,0.18320542885576696,0.047855879599611795,0.5142847567821176,0.8571428571428572,0.5563461049107191,0.37117348227947433,0.25,0.42444050216573426,0.3476901619541175,0.1637104995114651,0
199,0.8873356319958375,0.008849981004036334,0.725294506054144,0.9560804079919826,0.8042053051014627,0.5967966759740299,0.08052165772269149,0.32943872587274103,0.25945965043405633,0.46869290588086177,0.6426400201521524,0.340122141016628,0.5714285714285714,0.05475772800687262,0.07259609623873287,0.25,0.07126078981698258,0.6587909384245823,0.28474076946571103,1
200,0.7800932284538343,0.23536849393164272,0.775650925739048,0.25185267126611854,0.41930147504218485,0.5335992962486934,0.9838416858137787,0.7705153447323922,0.25590984287417723,0.020044990424686215,0.10162175200058865,0.9578878842603951,0.1428571428571428,0.8033516237370896,0.8688319971832446,0.75,0.700088237196332,0.19957680792375965,0.8097612813884666,2
201,0.6422087960401613,0.13760260702800298,0.8172358560116615,0.598243886547445,0.009223431646509128,0.8559454256372349,0.2937680344949144,0.7796003018514555,0.9410270900891906,0.2645677263737196,0.9464199085486028,0.9170302411433506,0.5714285714285714,0.05235734950357562,0.6998812764241036,0.75,0.9237085329215289,0.8232424843231576,0.7825662875379532,2
202,0.08415306799919231,0.6121510569888089,0.2801515197885252,0.4805677296001091,0.9010358883140747,0.5733763736274177,0.2723734603983087,0.9533872148622577,0.09499703943084065,0.17950007946382573,0.2880741136457018,0.14473777995859938,0.4285714285714286,0.9674396220857283,0.9036870733845701,0.75,0.7924392167993923,0.46285646272363135,0.06776348070124638,2
203,0.16166460250332282,0.166426607725904,0.908805154105149,0.08957102255249738,0.19769081886992346,0.955659118811044,0.41994702780452375,0.08962436727818046,0.0959024877707278,0.16585822067297884,0.8141117461149735,0.6417510297004396,0.7142857142857142,0.45656049000017596,0.8595006670828034,0.25,0.14314964302481759,0.8800301978976495,0.3839349513808207,2
204,0.89880676832989,0.5285952121633344,0.20150168933549334,0.7276704533423941,0.27029458386525207,0.6228311493964386,0.4148374646248437,0.3963576561702937,0.45043766441060323,0.2249219216913192,0.9112758261373658,0.10437032151863213,0.8571428571428572,0.026441358798066306,0.8230100212769713,0.25,0.25777068448028273,0.5985812806746442,0.9046079692682333,2
205,0.6065957406793857,0.5900961216243255,0.7644432967288974,0.18609415766457965,0.4842755083690644,0.3543292430030449,0.4338461748841077,0.5234515546196057,0.27581517917225534,0.8053253949300458,0.8470317728354902,0.5164428198323718,1.0,0.23031361577757437,0.009979917677104488,0.75,0.5030799716009717,0.46665591057413347,0.49908607543485684,1
206,0.00918811781387563,0.29795335239177634,0.007187001868060372,0.6306228900121225,0.24524374084586686,0.0366621091877547,0.9067207024627378,0.41742659092737033,0.9635436931425636,0.9497516786579299,0.5569024149121177,0.9724638757651944,0.5714285714285714,0.229308607505171,0.8297535580405588,0.5,0.11545195535644592,0.8531238226282514,0.15920177976459404,2
207,0.10148974218439077,0.034915336842181066,0.7681228096529991,0.886143391062396,0.16839859326718165,0.7253504250302966,0.06019803544026625,0.0014132860045741324,0.8520835963415412,0.7060200413088173,0.9734391830670562,0.21987283709137417,0.2857142857142856,0.8636958596617451,0.2233526218188291,0.25,0.5627778180544263,0.06478055312097564,0.4076877412805978,1
208,0.6636852322386683,0.03710477839744786,0.8477483094476705,0.08378413931000883,0.7796060419001162,0.3736384811167941,0.9417411200961582,0.16103189480636393,0.4307533112655226,0.07213654462066321,0.6766122670252624,0.4336471265549295,0.0,0.07366958596790618,0.08789438789789594,0.25,0.17852449235249201,0.04718714297202231,0.9843180655965321,1
209,0.005051434017818046,0.02619568905668146,0.8072679998258425,0.1868039822199577,0.34922835756763526,0.5992477761600986,0.6659745009300716,0.8359917655927864,0.7666588304910444,0.6281209034044053,0.7861587459024565,0.5286131550061486,0.1428571428571428,0.17223697633315116,0.2345129505161565,0.5,0.896168938109432,0.3253901030293833,0.30310714799182736,1
210,0.16084369851206426,0.7391390811664278,0.2695983153384915,0.6972034329666364,0.6703236147903006,0.8764580481884027,0.6975696021519052,0.8363007418851418,0.9088861806492519,0.7340869212813643,0.24410474343409994,0.5642133173673181,1.0,0.3668893923710238,0.8443574688518827,0.0,0.43234038725602963,0.34599104055334085,0.10614040808054415,1
211,0.5488835052128512,0.31792601084572647,0.5551431869602623,0.8945329087668293,0.6644098419726269,0.0075667159565899755,0.15782856903715237,0.8128781006617036,0.6686544773879701,0.11101168346491463,0.41836616303545426,0.9615510143446542,0.4285714285714286,0.17703032119582063,0.837863210169699,0.0,0.1556124625720583,0.40781136158464903,0.35432505170841744,2
212,0.6920870098515818,0.7963279202929867,0.37988908987246156,0.32585056821809943,0.42021552683237706,0.7596952352055163,0.32912825047891825,0.4180599453211774,0.35569067499351587,0.29423419474195023,0.5981894518498007,0.37998065771279327,0.0,0.1917034702270204,0.39994943929248716,0.75,0.26589200791144796,0.3102845440522364,0.022913399093780762,2
213,0.6521413291705064,0.4316756241776958,0.3244898338828433,0.5342047905946704,0.7461253384625747,0.43529237818399014,0.052179805011054015,0.9882274571971223,0.12985470645233554,0.42831108252101857,0.14579050335213106,0.2767602694315083,0.5714285714285714,0.2127982321332842,0.6171337709217122,0.5,0.02666405286982565,0.8237942863357202,0.4973179443433068,1
214,0.22432361720529137,0.45294585537909504,0.9172652667781889,0.9036166623957708,0.9159875927250191,0.12399562956105847,0.6531311006546136,0.022867856058372604,0.12260953199503755,0.31063765500477025,0.9657507440126126,0.9748437723912482,0.0,0.14220506344935868,0.6739664697337537,0.5,0.37677604054778024,0.9680299910028245,0.7770454909801187,2
215,0.7123769979811457,0.5128443084713206,0.7922168350268028,0.7588822268100776,0.5371321313878316,0.582499454787052,0.33985342336747093,0.16217765938787165,0.27926355901544125,0.5182604548503236,0.10968409903586662,0.467413347978851,0.1428571428571428,0.6185518019804278,0.6338383845839766,0.75,0.40131143505183253,0.7013943199090513,0.6074333897469563,1
216,0.23730721191810944,0.7130397914172739,0.5950354146034624,0.558907685461776,0.8010678089942963,0.5326450863707827,0.5512900200636884,0.4056135733703281,0.7944294967852552,0.13080926717195474,0.7328700949380905,0.45185873777945834,0.1428571428571428,0.07051315923999013,0.5884334758648233,0.75,0.6116517400763104,0.7319741469208123,0.39376073846667115,2
217,0.3254837430832306,0.2734088030134787,0.4072029640931946,0.8799155246257854,0.7919187329712841,0.8424099833142219,0.7527955697144847,0.044677807855310725,0.994961431588774,0.4446814030751356,0.05799164256597433,0.020035548392856983,0.7142857142857142,0.35647268242700736,0.8347487542267711,0.25,0.2632754977652032,0.8135336267587745,0.2624956581248823,0
218,0.7466992711774904,0.12145789465439094,0.24780974467840816,0.3063467735118651,0.4877248757460847,0.5215903441558051,0.5535709828957361,0.7334973866030303,0.006154448321109396,0.7332517135008172,0.10261640942380335,0.6505190830645444,0.1428571428571428,0.6718219707687639,0.3620008444805958,0.0,0.886312177045274,0.34987107305192744,0.12143839020343916,2
219,0.6498122840655997,0.5560290996573845,0.9956248567717008,0.8644269277509474,0.504803106531269,0.8274503486162409,0.07145831547704973,0.33584733862839533,0.798738668268707,0.4608674568019717,0.6233374056869537,0.8936301751684945,0.8571428571428572,0.3101617330200921,0.34508955276726994,0.5,0.09321731659528965,0.5028560181654775,0.34817845304100337,0
220,0.8494614846849086,0.3268960185481331,0.42697492030389034,0.026774765624518027,0.7522615112841605,0.5445221613145038,0.0616019934933677,0.9832771157300135,0.8388245946598138,0.2103348550535269,0.4524775452938098,0.5813297659893364,0.7142857142857142,0.3436138517626962,0.35213436823205857,0.5,0.8126453119830475,0.9987047486021088,0.30435638568888246,2
221,0.6577946238190501,0.44243662042986354,0.18401945231165223,0.03494095743536846,0.014731305006767559,0.44695588922331086,0.8672424720507567,0.165063048305654,0.2673878148569239,0.8020934265972024,0.0036147616507014035,0.5112458618784628,0.7142857142857142,0.7680443696298883,0.2614164302849269,1.0,0.35895630241329224,0.5416816525478034,0.5114339027429035,2
222,0.5684640751148337,0.6469396474830142,0.5801648749835728,0.007018468442859138,0.983398912251695,0.37117664607757395,0.26214190232489776,0.6569778586192734,0.3919169598419003,0.3943206958913896,0.3936575817270255,0.3272235314654796,0.2857142857142856,0.785652777830795,0.9184716177333763,0.25,0.13941325352143363,0.7185467061251822,0.1975876212700921,1
223,0.09369067452106217,0.4940830772793572,0.7747360648741102,0.2625548082089897,0.9588139866817852,0.1736444091175089,0.36221843179211255,0.5608457169379115,0.6263806477566798,0.4250217113500778,0.2500741463808581,0.2765792012140574,1.0,0.740494275707606,0.2113823145526612,0.0,0.39910193146771444,0.9684812416907436,0.4516536650410924,2
224,0.3678122909455165,0.6202655433743758,0.1978363117151864,0.032893011475066236,0.3514356859422969,0.5840729607079994,0.21838215604766265,0.823736826127597,0.41366093448169566,0.35754360043806765,0.8716015840151116,0.7866033528131722,0.1428571428571428,0.3327627174210709,0.7153952891452553,0.0,0.7323297870245262,0.010084753691053772,0.6314553465425289,1
225,0.2652687117065947,0.5441690041528522,0.07926971686519768,0.7325165168629806,0.2810600333299915,0.5442831452130469,0.6989400049416633,0.018977569105267156,0.7077087990125719,0.28964242735391843,0.7080966204326428,0.28097035558146527,0.8571428571428572,0.5305354934704422,0.6894941035018967,1.0,0.15725877634337793,0.7628420611794522,0.892154267499672,2
